# Threshold Efficiency
0.004174 0.999856
0.004273 0.999856
0.004373 0.999713
0.004472 0.999713
0.004572 0.999713
0.004672 0.999713
0.004771 0.999713
0.004871 0.999713
0.004970 0.999713
0.005070 0.999713
0.005169 0.999713
0.005269 0.999713
0.005369 0.999713
0.005468 0.999569
0.005568 0.999569
0.005667 0.999569
0.005767 0.999425
0.005866 0.999282
0.005966 0.999282
0.006066 0.999282
0.006165 0.999282
0.006265 0.999282
0.006364 0.999138
0.006464 0.999138
0.006563 0.998994
0.006663 0.998850
0.006762 0.998850
0.006862 0.998850
0.006962 0.998850
0.007061 0.998850
0.007161 0.998850
0.007260 0.998850
0.007360 0.998850
0.007459 0.998707
0.007559 0.998707
0.007659 0.998707
0.007758 0.998707
0.007858 0.998563
0.007957 0.998563
0.008057 0.998563
0.008156 0.998563
0.008256 0.998563
0.008355 0.998563
0.008455 0.998563
0.008555 0.998563
0.008654 0.998419
0.008754 0.998419
0.008853 0.998419
0.008953 0.998419
0.009052 0.998419
0.009152 0.998276
0.009252 0.998276
0.009351 0.998276
0.009451 0.998132
0.009550 0.997845
0.009650 0.997845
0.009749 0.997845
0.009849 0.997845
0.009948 0.997845
0.010048 0.997701
0.010148 0.997701
0.010247 0.997701
0.010347 0.997701
0.010446 0.997701
0.010546 0.997701
0.010645 0.997701
0.010745 0.997701
0.010845 0.997557
0.010944 0.997557
0.011044 0.997557
0.011143 0.997557
0.011243 0.997557
0.011342 0.997557
0.011442 0.997557
0.011542 0.997557
0.011641 0.997557
0.011741 0.997557
0.011840 0.997270
0.011940 0.997126
0.012039 0.997126
0.012139 0.996982
0.012238 0.996982
0.012338 0.996982
0.012438 0.996839
0.012537 0.996695
0.012637 0.996551
0.012736 0.996551
0.012836 0.996551
0.012935 0.996551
0.013035 0.996551
0.013135 0.996120
0.013234 0.995976
0.013334 0.995833
0.013433 0.995833
0.013533 0.995689
0.013632 0.995689
0.013732 0.995689
0.013831 0.995689
0.013931 0.995689
0.014031 0.995689
0.014130 0.995689
0.014230 0.995689
0.014329 0.995545
0.014429 0.995545
0.014528 0.995402
0.014628 0.995402
0.014728 0.995402
0.014827 0.995258
0.014927 0.995258
0.015026 0.995258
0.015126 0.994971
0.015225 0.994971
0.015325 0.994971
0.015424 0.994827
0.015524 0.994827
0.015624 0.994827
0.015723 0.994827
0.015823 0.994827
0.015922 0.994827
0.016022 0.994683
0.016121 0.994539
0.016221 0.994539
0.016321 0.994396
0.016420 0.994252
0.016520 0.994252
0.016619 0.994252
0.016719 0.994108
0.016818 0.994108
0.016918 0.994108
0.017018 0.994108
0.017117 0.994108
0.017217 0.993965
0.017316 0.993965
0.017416 0.993965
0.017515 0.993965
0.017615 0.993965
0.017714 0.993821
0.017814 0.993821
0.017914 0.993677
0.018013 0.993534
0.018113 0.993534
0.018212 0.993534
0.018312 0.993534
0.018411 0.993246
0.018511 0.993102
0.018611 0.992959
0.018710 0.992959
0.018810 0.992815
0.018909 0.992671
0.019009 0.992528
0.019108 0.992528
0.019208 0.992384
0.019307 0.992384
0.019407 0.992384
0.019507 0.992384
0.019606 0.992384
0.019706 0.992240
0.019805 0.992097
0.019905 0.991953
0.020004 0.991809
0.020104 0.991809
0.020204 0.991809
0.020303 0.991809
0.020403 0.991665
0.020502 0.991378
0.020602 0.991234
0.020701 0.991234
0.020801 0.991091
0.020900 0.991091
0.021000 0.990947
0.021100 0.990947
0.021199 0.990947
0.021299 0.990803
0.021398 0.990803
0.021498 0.990803
0.021597 0.990660
0.021697 0.990516
0.021797 0.990516
0.021896 0.990516
0.021996 0.990516
0.022095 0.990372
0.022195 0.990372
0.022294 0.990372
