# Threshold Efficiency
0.032992 0.803989
0.033091 0.803419
0.033190 0.803419
0.033290 0.803419
0.033389 0.802849
0.033488 0.802849
0.033587 0.802279
0.033687 0.801709
0.033786 0.801709
0.033885 0.801709
0.033984 0.801140
0.034083 0.800570
0.034183 0.800570
0.034282 0.800570
0.034381 0.800570
0.034480 0.800000
0.034580 0.799430
0.034679 0.798291
0.034778 0.798291
0.034877 0.798291
0.034977 0.798291
0.035076 0.798291
0.035175 0.797721
0.035274 0.797721
0.035374 0.797721
0.035473 0.796011
0.035572 0.795442
0.035671 0.795442
0.035771 0.794872
0.035870 0.794302
0.035969 0.794302
0.036068 0.793732
0.036167 0.793732
0.036267 0.793732
0.036366 0.793732
0.036465 0.793732
0.036564 0.793732
0.036664 0.793732
0.036763 0.793732
0.036862 0.793732
0.036961 0.793732
0.037061 0.793162
0.037160 0.792593
0.037259 0.792593
0.037358 0.792023
0.037458 0.792023
0.037557 0.791453
0.037656 0.791453
0.037755 0.791453
0.037854 0.791453
0.037954 0.791453
0.038053 0.791453
0.038152 0.791453
0.038251 0.791453
0.038351 0.791453
0.038450 0.791453
0.038549 0.791453
0.038648 0.791453
0.038748 0.791453
0.038847 0.791453
0.038946 0.790883
0.039045 0.790883
0.039145 0.790883
0.039244 0.789744
0.039343 0.789174
0.039442 0.789174
0.039541 0.789174
0.039641 0.789174
0.039740 0.788604
0.039839 0.788604
0.039938 0.788604
0.040038 0.788604
0.040137 0.788604
0.040236 0.788034
0.040335 0.788034
0.040435 0.788034
0.040534 0.787464
0.040633 0.787464
0.040732 0.787464
0.040832 0.787464
0.040931 0.786895
0.041030 0.786895
0.041129 0.786325
0.041229 0.785755
0.041328 0.785755
0.041427 0.785755
0.041526 0.785755
0.041625 0.785185
0.041725 0.785185
0.041824 0.784615
0.041923 0.784615
0.042022 0.784615
0.042122 0.784615
0.042221 0.784615
0.042320 0.784615
0.042419 0.784046
0.042519 0.784046
0.042618 0.784046
0.042717 0.783476
0.042816 0.783476
0.042916 0.783476
0.043015 0.782336
0.043114 0.781766
0.043213 0.781197
0.043312 0.781197
0.043412 0.780627
0.043511 0.780627
0.043610 0.780057
0.043709 0.780057
0.043809 0.779487
0.043908 0.779487
0.044007 0.779487
0.044106 0.779487
0.044206 0.778917
0.044305 0.778917
0.044404 0.778348
0.044503 0.777778
0.044603 0.777778
0.044702 0.777778
0.044801 0.777208
0.044900 0.777208
0.044999 0.777208
0.045099 0.777208
0.045198 0.776638
0.045297 0.776638
0.045396 0.776638
0.045496 0.776068
0.045595 0.775499
0.045694 0.775499
0.045793 0.774359
0.045893 0.773789
0.045992 0.773789
0.046091 0.773789
0.046190 0.772650
0.046290 0.772650
0.046389 0.772650
0.046488 0.772650
0.046587 0.772650
0.046687 0.771510
0.046786 0.771510
0.046885 0.770940
0.046984 0.770370
0.047083 0.770370
0.047183 0.770370
0.047282 0.769231
0.047381 0.769231
0.047480 0.769231
0.047580 0.769231
0.047679 0.768661
0.047778 0.768661
0.047877 0.768091
0.047977 0.768091
0.048076 0.767521
0.048175 0.766952
0.048274 0.766952
0.048374 0.766952
0.048473 0.766952
0.048572 0.765242
0.048671 0.765242
0.048770 0.765242
0.048870 0.765242
0.048969 0.765242
0.049068 0.765242
0.049167 0.765242
0.049267 0.764672
0.049366 0.764672
0.049465 0.764672
0.049564 0.764672
0.049664 0.764672
0.049763 0.764672
0.049862 0.763533
0.049961 0.762963
0.050061 0.762963
0.050160 0.762963
0.050259 0.762393
0.050358 0.762393
0.050458 0.761254
0.050557 0.761254
0.050656 0.761254
0.050755 0.761254
0.050854 0.761254
0.050954 0.760684
0.051053 0.760684
0.051152 0.760684
0.051251 0.760684
0.051351 0.760684
0.051450 0.760684
0.051549 0.760684
0.051648 0.760114
0.051748 0.760114
0.051847 0.760114
0.051946 0.760114
0.052045 0.760114
0.052145 0.760114
