# Threshold Efficiency
0.001435 1.000000
0.001534 1.000000
0.001633 1.000000
0.001732 1.000000
0.001832 1.000000
0.001931 1.000000
0.002030 1.000000
0.002129 1.000000
0.002229 1.000000
0.002328 1.000000
0.002427 1.000000
0.002526 1.000000
0.002626 1.000000
0.002725 1.000000
0.002824 1.000000
0.002923 1.000000
0.003022 1.000000
0.003122 1.000000
0.003221 1.000000
0.003320 1.000000
0.003419 1.000000
0.003519 1.000000
0.003618 1.000000
0.003717 1.000000
0.003816 1.000000
0.003916 1.000000
0.004015 1.000000
0.004114 1.000000
0.004213 1.000000
0.004313 1.000000
0.004412 1.000000
0.004511 1.000000
0.004610 1.000000
0.004709 1.000000
0.004809 1.000000
0.004908 1.000000
0.005007 1.000000
0.005106 1.000000
0.005206 1.000000
0.005305 0.999440
0.005404 0.999440
0.005503 0.999440
0.005603 0.999440
0.005702 0.999440
0.005801 0.999440
0.005900 0.999440
0.006000 0.999440
0.006099 0.999440
0.006198 0.999440
0.006297 0.999440
0.006396 0.999440
0.006496 0.999440
0.006595 0.999440
0.006694 0.999440
0.006793 0.999440
0.006893 0.999440
0.006992 0.999440
0.007091 0.999440
0.007190 0.999440
0.007290 0.999440
0.007389 0.999440
0.007488 0.999440
0.007587 0.999440
0.007687 0.999440
0.007786 0.999440
0.007885 0.999440
0.007984 0.999440
0.008084 0.999440
0.008183 0.998880
0.008282 0.998880
0.008381 0.998880
0.008480 0.998880
0.008580 0.998880
0.008679 0.998880
0.008778 0.998880
0.008877 0.998880
0.008977 0.998880
0.009076 0.998880
0.009175 0.998880
0.009274 0.998880
0.009374 0.998880
0.009473 0.998880
0.009572 0.998880
0.009671 0.998880
0.009771 0.998880
0.009870 0.998880
0.009969 0.998880
0.010068 0.998880
0.010167 0.998880
0.010267 0.998880
0.010366 0.998880
0.010465 0.998880
0.010564 0.998880
0.010664 0.998880
0.010763 0.998880
0.010862 0.998880
0.010961 0.998880
0.011061 0.998880
0.011160 0.998880
0.011259 0.998880
0.011358 0.998880
0.011458 0.998880
0.011557 0.998880
0.011656 0.998880
0.011755 0.998880
0.011855 0.998880
0.011954 0.998880
0.012053 0.998880
0.012152 0.998880
0.012251 0.998880
0.012351 0.998880
0.012450 0.998880
0.012549 0.998880
0.012648 0.998880
0.012748 0.998880
0.012847 0.998880
0.012946 0.998880
0.013045 0.998880
0.013145 0.998880
0.013244 0.998880
0.013343 0.998880
0.013442 0.998880
0.013542 0.998880
0.013641 0.998880
0.013740 0.998880
0.013839 0.998880
0.013938 0.998880
0.014038 0.998880
0.014137 0.998880
0.014236 0.998880
0.014335 0.998880
0.014435 0.998880
0.014534 0.998880
0.014633 0.998880
0.014732 0.998880
0.014832 0.998880
0.014931 0.998880
0.015030 0.998880
0.015129 0.998880
0.015229 0.998880
0.015328 0.998880
0.015427 0.998880
0.015526 0.998880
0.015625 0.998880
0.015725 0.998880
0.015824 0.998880
0.015923 0.998880
0.016022 0.998880
0.016122 0.998880
0.016221 0.998880
0.016320 0.998880
0.016419 0.998880
0.016519 0.998880
0.016618 0.998880
0.016717 0.998880
0.016816 0.998880
0.016916 0.998880
0.017015 0.998880
0.017114 0.998880
0.017213 0.998880
0.017313 0.998880
0.017412 0.998880
0.017511 0.998880
0.017610 0.998880
0.017709 0.998880
0.017809 0.998880
0.017908 0.998880
0.018007 0.998880
0.018106 0.998880
0.018206 0.998880
0.018305 0.998880
0.018404 0.998880
0.018503 0.998880
0.018603 0.998880
0.018702 0.998880
0.018801 0.998880
0.018900 0.998880
0.019000 0.998880
0.019099 0.998320
0.019198 0.998320
0.019297 0.998320
0.019396 0.998320
0.019496 0.998320
0.019595 0.998320
0.019694 0.998320
0.019793 0.998320
0.019893 0.998320
0.019992 0.998320
0.020091 0.998320
0.020190 0.998320
0.020290 0.998320
0.020389 0.998320
0.020488 0.998320
0.020587 0.998320
0.020687 0.998320
0.020786 0.998320
0.020885 0.998320
0.020984 0.998320
0.021083 0.998320
0.021183 0.998320
0.021282 0.998320
0.021381 0.998320
0.021480 0.998320
0.021580 0.998320
0.021679 0.998320
0.021778 0.998320
0.021877 0.998320
0.021977 0.998320
0.022076 0.998320
0.022175 0.998320
0.022274 0.998320
0.022374 0.998320
0.022473 0.998320
0.022572 0.998320
0.022671 0.998320
0.022771 0.998320
0.022870 0.998320
0.022969 0.998320
0.023068 0.998320
0.023167 0.998320
0.023267 0.998320
0.023366 0.998320
0.023465 0.998320
0.023564 0.998320
0.023664 0.998320
0.023763 0.998320
0.023862 0.998320
0.023961 0.998320
0.024061 0.998320
0.024160 0.998320
0.024259 0.998320
0.024358 0.998320
0.024458 0.998320
0.024557 0.998320
0.024656 0.998320
0.024755 0.998320
0.024854 0.998320
0.024954 0.998320
0.025053 0.998320
0.025152 0.998320
0.025251 0.998320
0.025351 0.998320
0.025450 0.998320
0.025549 0.998320
0.025648 0.998320
0.025748 0.998320
0.025847 0.998320
0.025946 0.998320
0.026045 0.998320
0.026145 0.998320
0.026244 0.998320
0.026343 0.998320
0.026442 0.998320
0.026542 0.998320
0.026641 0.998320
0.026740 0.998320
0.026839 0.998320
0.026938 0.998320
0.027038 0.998320
0.027137 0.998320
0.027236 0.998320
0.027335 0.998320
0.027435 0.998320
0.027534 0.998320
0.027633 0.998320
0.027732 0.998320
0.027832 0.998320
0.027931 0.998320
0.028030 0.998320
0.028129 0.998320
0.028229 0.998320
0.028328 0.998320
0.028427 0.998320
0.028526 0.998320
0.028625 0.998320
0.028725 0.998320
0.028824 0.998320
0.028923 0.998320
0.029022 0.998320
0.029122 0.998320
0.029221 0.998320
0.029320 0.998320
0.029419 0.998320
0.029519 0.998320
0.029618 0.998320
0.029717 0.998320
0.029816 0.998320
0.029916 0.998320
0.030015 0.998320
0.030114 0.998320
0.030213 0.998320
0.030312 0.998320
0.030412 0.998320
0.030511 0.998320
0.030610 0.998320
0.030709 0.998320
0.030809 0.998320
0.030908 0.998320
0.031007 0.998320
0.031106 0.998320
0.031206 0.998320
0.031305 0.998320
0.031404 0.998320
0.031503 0.998320
0.031603 0.998320
0.031702 0.998320
0.031801 0.998320
0.031900 0.998320
0.032000 0.998320
0.032099 0.998320
0.032198 0.998320
0.032297 0.998320
0.032396 0.998320
0.032496 0.998320
0.032595 0.998320
0.032694 0.998320
0.032793 0.998320
0.032893 0.998320
0.032992 0.998320
0.033091 0.998320
0.033190 0.998320
0.033290 0.998320
0.033389 0.998320
0.033488 0.998320
0.033587 0.998320
0.033687 0.998320
0.033786 0.998320
0.033885 0.998320
0.033984 0.998320
0.034083 0.998320
0.034183 0.998320
0.034282 0.998320
0.034381 0.998320
0.034480 0.998320
0.034580 0.998320
0.034679 0.998320
0.034778 0.998320
0.034877 0.998320
0.034977 0.998320
0.035076 0.998320
0.035175 0.998320
0.035274 0.998320
0.035374 0.998320
0.035473 0.998320
0.035572 0.998320
0.035671 0.998320
0.035771 0.998320
0.035870 0.998320
0.035969 0.998320
0.036068 0.998320
0.036167 0.998320
0.036267 0.998320
0.036366 0.998320
0.036465 0.998320
0.036564 0.998320
0.036664 0.998320
0.036763 0.998320
0.036862 0.998320
0.036961 0.998320
0.037061 0.998320
0.037160 0.998320
0.037259 0.998320
0.037358 0.998320
0.037458 0.998320
0.037557 0.998320
0.037656 0.998320
0.037755 0.998320
0.037854 0.998320
0.037954 0.998320
0.038053 0.998320
0.038152 0.998320
0.038251 0.998320
0.038351 0.998320
0.038450 0.998320
0.038549 0.998320
0.038648 0.998320
0.038748 0.998320
0.038847 0.998320
0.038946 0.998320
0.039045 0.998320
0.039145 0.998320
0.039244 0.998320
0.039343 0.998320
0.039442 0.998320
